encoder,d,d_pub,d_priv,scheme,n,overlap,shared_n,a_only,b_only,seed,condition,candidate_scope,linkage_method,n_a,n_b,top1_precision,top1_recall,top5_recall,top10_recall,mrr,auc,forced_false_matches,mnn_accepted,mnn_precision,mnn_recall,mnn_false_matches,mnn_unmatched_a,note
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.0137,0.015222222222222222,0.07022222222222223,0.12833333333333333,0.06111809150873483,0.6130289827160494,9863,3595,0.015299026425591099,0.006111111111111111,3540,6405,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.0151,0.016777777777777777,0.074,0.14022222222222222,0.06397847422561818,0.6154514061728396,9849,3639,0.015938444627644956,0.0064444444444444445,3581,6361,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.8689,0.9654444444444444,0.9848888888888889,0.989,0.9742706209522666,0.9915131074074075,1311,8680,0.9902073732718893,0.955,85,1320,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0047,0.005222222222222222,0.03255555555555555,0.06622222222222222,0.03507536625517964,0.49403155802469134,9953,5025,0.00417910447761194,0.0023333333333333335,5004,4975,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,cell_label_chance_control,10000,10000,0.005776898336190248,0.006418775929100276,0.03209387964550138,0.06418775929100276,,0.5,9942.231016638098,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,public_prefix_nn,10000,10000,0.8997,0.9996666666666667,1.0,1.0,1.0,1.0,1003,9040,0.9950221238938053,0.9994444444444445,45,960,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,residual_norm_nn,10000,10000,0.867,0.9633333333333334,1.0,1.0,0.9815185185185187,0.9998138969135802,1330,8789,0.967459324155194,0.9447777777777778,286,1211,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0133,0.014777777777777779,0.06755555555555555,0.12333333333333334,0.05901333705743685,0.5844433506172839,9867,3768,0.014331210191082803,0.006,3714,6232,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.0138,0.015333333333333332,0.07022222222222223,0.128,0.06124844330358903,0.6130297358024691,9862,3592,0.015590200445434299,0.006222222222222222,3536,6408,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.0151,0.016777777777777777,0.07388888888888889,0.14044444444444446,0.06399299050103854,0.6154508172839506,9849,3642,0.015925315760571115,0.0064444444444444445,3584,6358,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.8688,0.9653333333333334,0.9848888888888889,0.989,0.9742386012280252,0.9915134308641975,1312,8681,0.9900933072226702,0.955,86,1319,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,cell_label_chance_control,10000,10000,0.005776898336190248,0.006418775929100276,0.03209387964550138,0.06418775929100276,,0.5,9942.231016638098,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,public_prefix_nn,10000,10000,0.8997,0.9996666666666667,1.0,1.0,1.0,1.0,1003,9039,0.9951322048899215,0.9994444444444445,44,961,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,residual_norm_nn,10000,10000,0.4021,0.4467777777777778,0.943,0.9976666666666667,0.6488121585204919,0.992741201234568,5979,6218,0.46992602122869087,0.32466666666666666,3296,3782,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0137,0.015222222222222222,0.06933333333333333,0.12322222222222222,0.05952368373300361,0.5842330679012346,9863,3805,0.01392904073587385,0.005888888888888889,3752,6195,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.0142,0.01577777777777778,0.06911111111111111,0.1282222222222222,0.06133226164186486,0.6128691259259259,9858,3589,0.01560323209807746,0.006222222222222222,3533,6411,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.0149,0.016555555555555556,0.0748888888888889,0.13866666666666666,0.06413092325166243,0.6153181320987655,9851,3623,0.01683687551752691,0.0067777777777777775,3562,6377,
e5-small,384,96,288,microkey_perdoc,10000,0.9,9000,1000,1000,11,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.8688,0.9653333333333334,0.9847777777777778,0.9885555555555555,0.9743105731207127,0.9914861407407407,1312,8677,0.9897429987322808,0.9542222222222222,89,1323,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,cell_label_chance_control,10000,10000,0.0064,0.0064,0.031999999999999994,0.06399999999999999,,0.5,9936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,public_prefix_nn,10000,10000,0.9999,0.9999,1.0,1.0,1.0,1.0,1,9999,1.0,0.9999,0,1,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,residual_norm_nn,10000,10000,0.9996,0.9996,1.0,1.0,1.0,1.0,4,9996,1.0,0.9996,0,4,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.99985,0.9999931449999999,3,9997,0.9997999399819946,0.9995,2,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.9998,0.9998,1.0,1.0,0.9999,0.9999965279999999,2,9998,0.9997999599919984,0.9996,2,2,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.99985,1.0,3,9997,0.9997999399819946,0.9995,2,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.99985,1.0,3,9997,0.9997999399819946,0.9995,2,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0061,0.0061,0.031,0.0637,0.035416728254164524,0.49901076499999997,9939,4660,0.0068669527896995704,0.0032,4628,5340,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,cell_label_chance_control,10000,10000,0.0064,0.0064,0.031999999999999994,0.06399999999999999,,0.5,9936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,public_prefix_nn,10000,10000,0.9997,0.9997,1.0,1.0,1.0,1.0,3,9997,1.0,0.9997,0,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,residual_norm_nn,10000,10000,0.9632,0.9632,1.0,1.0,0.9816166666666668,0.999833018,368,9657,0.9779434607020814,0.9444,213,343,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,0.9999949685,3,9997,1.0,0.9997,0,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,0.9999918919999999,3,9997,0.9998999699909973,0.9996,1,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,1.0,3,9997,0.9998999699909973,0.9996,1,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,1.0,3,9997,0.9998999699909973,0.9996,1,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,cell_label_chance_control,10000,10000,0.0064,0.0064,0.031999999999999994,0.06399999999999999,,0.5,9936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,public_prefix_nn,10000,10000,0.9997,0.9997,1.0,1.0,1.0,1.0,3,9997,1.0,0.9997,0,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,residual_norm_nn,10000,10000,0.4506,0.4506,0.9486,0.9972,0.6523572429836245,0.9926755064999999,5494,6440,0.5128881987577639,0.3303,3137,3560,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,0.9999933354999999,3,9997,1.0,0.9997,0,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,0.9999916029999999,3,9997,0.9997999399819946,0.9995,2,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,1.0,3,9997,1.0,0.9997,0,3,
e5-small,384,96,288,cell_C64,10000,1.0,10000,0,0,11,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.9997,0.9997,1.0,1.0,0.9999,1.0,3,9997,1.0,0.9997,0,3,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,cell_label_chance_control,10000,10000,0.0064,0.0064,0.032,0.064,,0.5,9936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,public_prefix_nn,10000,10000,0.9999,0.9999,1.0,1.0,1.0,1.0,1,9999,0.9998999899989999,0.9998,1,1,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,residual_norm_nn,10000,10000,0.9995,0.9995,1.0,1.0,0.99985,0.99999814,5,9995,0.9996998499249625,0.9992,3,5,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,gram_quantile_signature_nn,10000,10000,0.0154,0.0154,0.0667,0.1231,0.05897040136500425,0.585482729,9846,3720,0.019086021505376343,0.0071,3649,6280,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,robust_neighbour_signature_nn,10000,10000,0.0194,0.0194,0.0716,0.1295,0.0639952196901058,0.6152427030000001,9806,3657,0.0257041290675417,0.0094,3563,6343,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,combined_residual_invariants_nn,10000,10000,0.0198,0.0198,0.0763,0.1359,0.0658372548221299,0.61611674,9802,3635,0.024484181568088032,0.0089,3546,6365,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,combined_prefix_residual_nn,10000,10000,0.9646,0.9646,0.9825,0.9889,0.9728578160049783,0.9917262190000001,354,9570,0.9974921630094044,0.9546,24,430,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,clean,same public cell,raw_cross_key_cosine_control,10000,10000,0.0063,0.0063,0.0328,0.0625,0.03543051336976038,0.49551092900000004,9937,5030,0.005765407554671968,0.0029,5001,4970,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,cell_label_chance_control,10000,10000,0.0064,0.0064,0.032,0.064,,0.5,9936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,public_prefix_nn,10000,10000,0.9997,0.9997,1.0,1.0,1.0,1.0,3,9997,0.9997999399819946,0.9995,2,3,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,residual_norm_nn,10000,10000,0.9635,0.9635,1.0,1.0,0.9815333333333333,0.99981874,365,9659,0.9798115746971736,0.9464,195,341,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,gram_quantile_signature_nn,10000,10000,0.0154,0.0154,0.0666,0.1233,0.05895977828862104,0.5854848509999999,9846,3719,0.01936004302231783,0.0072,3647,6281,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,robust_neighbour_signature_nn,10000,10000,0.0196,0.0196,0.0714,0.1294,0.06410632173648731,0.615245789,9804,3654,0.025998905309250135,0.0095,3559,6346,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,combined_residual_invariants_nn,10000,10000,0.0199,0.0199,0.0763,0.1359,0.06589709424115096,0.616117237,9801,3634,0.02449091909741332,0.0089,3545,6366,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,fp16,same public cell,combined_prefix_residual_nn,10000,10000,0.9646,0.9646,0.9826,0.9889,0.9728549070508722,0.991725012,354,9570,0.9974921630094044,0.9546,24,430,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,cell_label_chance_control,10000,10000,0.0064,0.0064,0.032,0.064,,0.5,9936.0,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,public_prefix_nn,10000,10000,0.9997,0.9997,1.0,1.0,1.0,1.0,3,9997,0.9997999399819946,0.9995,2,3,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,residual_norm_nn,10000,10000,0.4455,0.4455,0.9411,0.9964,0.6484059608447108,0.992926498,5545,6408,0.5151373283395755,0.3301,3107,3592,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,gram_quantile_signature_nn,10000,10000,0.0159,0.0159,0.0668,0.1225,0.05901059071839843,0.585450867,9841,3747,0.01974913263944489,0.0074,3673,6253,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,robust_neighbour_signature_nn,10000,10000,0.0201,0.0201,0.0718,0.1304,0.06425753610592334,0.615395713,9799,3646,0.026878771256171146,0.0098,3548,6354,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,combined_residual_invariants_nn,10000,10000,0.0195,0.0195,0.0757,0.1371,0.06598744102829554,0.6163098419999999,9805,3662,0.02484980884762425,0.0091,3571,6338,
e5-small,384,96,288,microkey_perdoc,10000,1.0,10000,0,0,11,int8,same public cell,combined_prefix_residual_nn,10000,10000,0.9644,0.9644,0.983,0.9891,0.9728951042890492,0.991720749,356,9573,0.9972840279954037,0.9547,26,427,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,cell_label_chance_control,2000,2000,0.007857030841538902,0.03142812336615561,0.157140616830778,0.314281233661556,,0.5,1984.2859383169223,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,public_prefix_nn,2000,2000,0.25,1.0,1.0,1.0,1.0,1.0,1500,892,0.5605381165919282,1.0,392,1108,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,residual_norm_nn,2000,2000,0.25,1.0,1.0,1.0,1.0,1.0,1500,1093,0.45745654162854527,1.0,593,907,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,gram_quantile_signature_nn,2000,2000,0.042,0.168,0.404,0.624,0.29803064298955195,0.6910180000000001,1916,748,0.06417112299465241,0.096,700,1252,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,robust_neighbour_signature_nn,2000,2000,0.039,0.156,0.41,0.624,0.2881494975855039,0.6732708000000001,1922,601,0.06988352745424292,0.084,559,1399,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,combined_residual_invariants_nn,2000,2000,0.0415,0.166,0.45,0.652,0.30842809757160794,0.6980308,1917,684,0.06871345029239766,0.094,637,1316,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,combined_prefix_residual_nn,2000,2000,0.2465,0.986,0.994,0.994,0.9897651515151515,0.9939528,1507,866,0.5681293302540416,0.984,374,1134,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,clean,same public cell,raw_cross_key_cosine_control,2000,2000,0.0095,0.038,0.15,0.274,0.12450265048881633,0.47904080000000004,1981,975,0.008205128205128205,0.016,967,1025,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,cell_label_chance_control,2000,2000,0.007857030841538902,0.03142812336615561,0.157140616830778,0.314281233661556,,0.5,1984.2859383169223,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,public_prefix_nn,2000,2000,0.25,1.0,1.0,1.0,1.0,1.0,1500,892,0.5605381165919282,1.0,392,1108,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,residual_norm_nn,2000,2000,0.2495,0.998,1.0,1.0,0.999,0.9997412000000001,1501,1090,0.4559633027522936,0.994,593,910,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,gram_quantile_signature_nn,2000,2000,0.042,0.168,0.404,0.624,0.29797228946370613,0.6909992,1916,749,0.06408544726301736,0.096,701,1251,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,robust_neighbour_signature_nn,2000,2000,0.039,0.156,0.41,0.622,0.28820762191731253,0.6732592,1922,601,0.07154742096505824,0.086,558,1399,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,combined_residual_invariants_nn,2000,2000,0.0415,0.166,0.45,0.654,0.30849231113582154,0.6980384000000001,1917,685,0.06861313868613139,0.094,638,1315,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,fp16,same public cell,combined_prefix_residual_nn,2000,2000,0.2465,0.986,0.994,0.994,0.9897651515151515,0.9939516,1507,866,0.5681293302540416,0.984,374,1134,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,int8,same public cell,cell_label_chance_control,2000,2000,0.007857030841538902,0.03142812336615561,0.157140616830778,0.314281233661556,,0.5,1984.2859383169223,,,,,,analytic random choice within the disclosed public cell
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,int8,same public cell,public_prefix_nn,2000,2000,0.25,1.0,1.0,1.0,1.0,1.0,1500,890,0.5617977528089888,1.0,390,1110,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,int8,same public cell,residual_norm_nn,2000,2000,0.205,0.82,1.0,1.0,0.9037333333333334,0.9938364,1590,1056,0.32670454545454547,0.69,711,944,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,int8,same public cell,gram_quantile_signature_nn,2000,2000,0.0405,0.162,0.416,0.622,0.29746942994247266,0.6915583999999999,1919,737,0.06648575305291723,0.098,688,1263,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,int8,same public cell,robust_neighbour_signature_nn,2000,2000,0.039,0.156,0.41,0.626,0.28814168662506484,0.6738136,1922,613,0.0701468189233279,0.086,570,1387,
e5-small,384,96,288,cell_C64,2000,0.25,500,1500,1500,23,int8,same public cell,combined_residual_invariants_nn,2000,2000,0.0405,0.162,0.452,0.654,0.3071563487249062,0.698584,1919,688,0.06540697674418605,0.09,643,1312,
