encoder,scheme,n,overlap,condition,linkage_method,runs,top1_precision_mean,top1_precision_std,top1_precision_min,top1_precision_max,top1_recall_mean,top1_recall_std,top1_recall_min,top1_recall_max,top5_recall_mean,top5_recall_std,top5_recall_min,top5_recall_max,top10_recall_mean,top10_recall_std,top10_recall_min,top10_recall_max,mrr_mean,mrr_std,mrr_min,mrr_max,auc_mean,auc_std,auc_min,auc_max,forced_false_matches_mean,forced_false_matches_std,forced_false_matches_min,forced_false_matches_max,mnn_accepted_mean,mnn_accepted_std,mnn_accepted_min,mnn_accepted_max,mnn_precision_mean,mnn_precision_std,mnn_precision_min,mnn_precision_max,mnn_recall_mean,mnn_recall_std,mnn_recall_min,mnn_recall_max,mnn_false_matches_mean,mnn_false_matches_std,mnn_false_matches_min,mnn_false_matches_max,mnn_unmatched_a_mean,mnn_unmatched_a_std,mnn_unmatched_a_min,mnn_unmatched_a_max
e5-small,cell_C64,2000,0.9,int8,cell_label_chance_control,3,0.028760980515897688,8.043366244155039e-05,0.028670244799869196,0.028823519466811318,0.03195664501766409,8.937073604616874e-05,0.031855827555410214,0.032026132740901464,0.15978322508832046,0.00044685368023084706,0.15927913777705108,0.16013066370450732,0.3195664501766409,0.0008937073604616941,0.31855827555410215,0.32026132740901464,,,,,0.5,0.0,0.5,0.5,1942.4780389682046,0.16086732488299219,1942.3529610663775,1942.6595104002615,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,2000,0.9,int8,combined_prefix_residual_nn,3,0.8998333333333334,0.0002886751345948452,0.8995,0.9,0.9998148148148148,0.0003207501495497781,0.9994444444444445,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999074074074074,0.0001603750747749211,0.9997222222222222,1.0,0.9999391358024692,9.737557472472285e-05,0.9998266975308642,0.9999958333333333,200.33333333333334,0.5773502691896258,200.0,201.0,1807.0,1.0,1806.0,1808.0,0.995941911551305,0.0006372480536251441,0.9955727725511898,0.9966777408637874,0.9998148148148148,0.0003207501495497781,0.9994444444444445,1.0,7.333333333333333,1.1547005383792517,6.0,8.0,193.0,1.0,192.0,194.0
e5-small,cell_C64,2000,0.9,int8,combined_residual_invariants_nn,3,0.7823333333333333,0.0012583057392117633,0.781,0.7835,0.8692592592592593,0.0013981174880131,0.8677777777777778,0.8705555555555555,0.9712962962962962,0.00115648111081453,0.97,0.9722222222222222,0.9890740740740741,0.0003207501495497781,0.9888888888888889,0.9894444444444445,0.9136007914971516,0.001944217961643407,0.9113587042496355,0.9148206635746626,0.9665528086419752,0.003407536536821204,0.9644988888888888,0.9704862037037036,435.3333333333333,2.516611478423583,433.0,438.0,1551.6666666666667,8.082903768654761,1543.0,1559.0,0.9527530162866634,0.004052514651436787,0.949326491340603,0.9572261827608555,0.8212962962962963,0.0008486251286954889,0.8205555555555556,0.8222222222222222,73.33333333333333,6.6583281184793925,66.0,79.0,448.3333333333333,8.082903768654761,441.0,457.0
e5-small,cell_C64,2000,0.9,int8,gram_quantile_signature_nn,3,0.7688333333333333,0.0028867513459481316,0.7655,0.7705,0.8542592592592593,0.0032075014954979736,0.8505555555555555,0.8561111111111112,0.9638888888888889,0.0016666666666666496,0.9622222222222222,0.9655555555555555,0.9857407407407407,0.0013981174880131,0.9844444444444445,0.9872222222222222,0.901528703241684,0.0017203014143747824,0.9000176386266622,0.9034009045929234,0.9687839403292182,0.002488906792725445,0.9659164814814816,0.9703847530864198,462.3333333333333,5.773502691896258,459.0,469.0,1536.3333333333333,1.5275252316519465,1535.0,1538.0,0.9481429717352818,0.005637127150640009,0.9420572916666666,0.953185955786736,0.8092592592592592,0.00528021386273453,0.8038888888888889,0.8144444444444444,79.66666666666667,8.621678104251709,72.0,89.0,463.6666666666667,1.5275252316519465,462.0,465.0
e5-small,cell_C64,2000,0.9,int8,public_prefix_nn,3,0.9,0.0,0.9,0.9,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,200.0,0.0,200.0,200.0,1808.0,3.605551275463989,1805.0,1812.0,0.9955778587745022,0.0019838850015195682,0.9933774834437086,0.997229916897507,1.0,0.0,1.0,1.0,8.0,3.605551275463989,5.0,12.0,192.0,3.605551275463989,188.0,195.0
e5-small,cell_C64,2000,0.9,int8,residual_norm_nn,3,0.7281666666666666,0.004618802153517011,0.7255,0.7335,0.8090740740740742,0.0051320023927966425,0.8061111111111111,0.815,0.9994444444444445,0.0005555555555555314,0.9988888888888889,1.0,1.0,0.0,1.0,1.0,0.8980048500881835,0.003617848757668349,0.895718253968254,0.902175925925926,0.993702772633745,0.0006807580306732856,0.9929263117283951,0.9941971296296297,543.6666666666666,9.237604307034013,533.0,549.0,1569.6666666666667,5.507570547286102,1566.0,1576.0,0.8337008938711242,0.014213596540229736,0.8173690932311622,0.8432741116751269,0.727037037037037,0.01418934278110406,0.7111111111111111,0.7383333333333333,261.0,21.702534414210707,247.0,286.0,430.3333333333333,5.507570547286102,424.0,434.0
e5-small,cell_C64,2000,0.9,int8,robust_neighbour_signature_nn,3,0.7458333333333335,0.004163331998932207,0.7425,0.7505,0.8287037037037036,0.004625924443258103,0.825,0.8338888888888889,0.9614814814814814,0.0013981174880131,0.96,0.9627777777777777,0.9851851851851853,0.0012830005981991767,0.9844444444444445,0.9866666666666667,0.8853982862881841,0.0034306515614547805,0.8815757759771001,0.88820991987936,0.9526151954732511,0.006742566583411528,0.9458178703703705,0.9593016358024692,508.3333333333333,8.326663997864532,499.0,515.0,1477.0,14.730919862656235,1461.0,1490.0,0.9386304441094762,0.0024493928532360793,0.9362416107382551,0.9411362080766599,0.7701851851851851,0.005701779377163234,0.7638888888888888,0.775,90.66666666666667,4.509249752822894,86.0,95.0,523.0,14.730919862656235,510.0,539.0
e5-small,cell_C64,2000,1.0,clean,cell_label_chance_control,3,0.031999999999999994,0.0,0.031999999999999994,0.031999999999999994,0.031999999999999994,0.0,0.031999999999999994,0.031999999999999994,0.16,0.0,0.16,0.16,0.32,0.0,0.32,0.32,,,,,0.5,0.0,0.5,0.5,1936.0,0.0,1936.0,1936.0,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,2000,1.0,clean,combined_prefix_residual_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.850462293418876e-17,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,clean,combined_residual_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,clean,gram_quantile_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,clean,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,clean,raw_cross_key_cosine_control,3,0.029666666666666664,0.005965176722724428,0.023,0.0345,0.029666666666666664,0.005965176722724428,0.023,0.0345,0.15666666666666665,0.004804511768466529,0.1515,0.161,0.3143333333333333,0.014597374193098351,0.2975,0.3235,0.12419351354999038,0.003640604730215482,0.12055212219630025,0.1278333311465045,0.49681505,0.004038889301528358,0.49218154999999997,0.49959075000000003,1940.6666666666667,11.930353445448853,1931.0,1954.0,965.0,20.223748416156685,942.0,980.0,0.03373456181109966,0.008425767226960033,0.024416135881104035,0.04081632653061224,0.016333333333333335,0.004368447474027053,0.0115,0.02,932.3333333333334,11.590225767142474,919.0,940.0,1035.0,20.223748416156685,1020.0,1058.0
e5-small,cell_C64,2000,1.0,clean,residual_norm_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,clean,robust_neighbour_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,fp16,cell_label_chance_control,3,0.031999999999999994,0.0,0.031999999999999994,0.031999999999999994,0.031999999999999994,0.0,0.031999999999999994,0.031999999999999994,0.16,0.0,0.16,0.16,0.32,0.0,0.32,0.32,,,,,0.5,0.0,0.5,0.5,1936.0,0.0,1936.0,1936.0,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,2000,1.0,fp16,combined_prefix_residual_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,fp16,combined_residual_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,fp16,gram_quantile_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,fp16,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,fp16,residual_norm_nn,3,0.9916666666666667,0.001755942292142151,0.99,0.9935,0.9916666666666667,0.001755942292142151,0.99,0.9935,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9958055555555556,0.0008347210667398366,0.995,0.9966666666666667,0.9997560666666666,1.0636995679397891e-05,0.9997439625,0.999763925,16.666666666666668,3.5118845842842465,13.0,20.0,1984.3333333333333,2.886751345948129,1981.0,1986.0,0.9946244102457739,0.0022710494954708282,0.9924471299093656,0.9969788519637462,0.9868333333333333,0.00275378527364304,0.985,0.99,10.666666666666666,4.509249752822894,6.0,15.0,15.666666666666666,2.8867513459481287,14.0,19.0
e5-small,cell_C64,2000,1.0,fp16,robust_neighbour_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,int8,cell_label_chance_control,3,0.031999999999999994,0.0,0.031999999999999994,0.031999999999999994,0.031999999999999994,0.0,0.031999999999999994,0.031999999999999994,0.16,0.0,0.16,0.16,0.32,0.0,0.32,0.32,,,,,0.5,0.0,0.5,0.5,1936.0,0.0,1936.0,1936.0,,,,,,,,,,,,,,,,,,,,
e5-small,cell_C64,2000,1.0,int8,combined_prefix_residual_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,int8,combined_residual_invariants_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,int8,gram_quantile_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,int8,public_prefix_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.850462293418876e-17,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,cell_C64,2000,1.0,int8,residual_norm_nn,3,0.8058333333333333,0.0020207259421636966,0.804,0.808,0.8058333333333333,0.0020207259421636966,0.804,0.808,0.9993333333333334,0.0011547005383792527,0.998,1.0,1.0,0.0,1.0,1.0,0.8962654761904761,0.0009309729324244057,0.8953380952380953,0.8971999999999999,0.9931920083333333,0.0008533187140267486,0.9922311500000001,0.993861425,388.3333333333333,4.041451884327381,384.0,392.0,1683.3333333333333,8.386497083606082,1678.0,1693.0,0.8667415767801931,0.003021020882630452,0.863555818074424,0.8695652173913043,0.7294999999999999,0.0018027756377319655,0.7275,0.731,224.33333333333334,6.110100926607786,219.0,231.0,316.6666666666667,8.386497083606084,307.0,322.0
e5-small,cell_C64,2000,1.0,int8,robust_neighbour_signature_nn,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e5-small,microkey_perdoc,10000,0.25,clean,cell_label_chance_control,3,0.001599575889427855,1.917299643973113e-05,0.0015813758521656743,0.0016195925364404268,0.00639830355771142,7.669198575892452e-05,0.006325503408662697,0.006478370145761707,0.0319915177885571,0.00038345992879462525,0.031627517043313486,0.03239185072880854,0.0639830355771142,0.0007669198575892505,0.06325503408662697,0.06478370145761708,,,,,0.5,0.0,0.5,0.5,9984.004241105722,0.1917299643966882,9983.804074635596,9984.186241478343,,,,,,,,,,,,,,,,,,,,
e5-small,microkey_perdoc,10000,0.25,clean,combined_prefix_residual_nn,3,0.24083333333333332,0.0013316656236958687,0.2393,0.2417,0.9633333333333333,0.005326662494783475,0.9572,0.9668,0.9834666666666667,0.0026025628394590766,0.9808,0.986,0.9889333333333333,0.0026633312473917556,0.986,0.9912,0.9725838693776406,0.003704099733435072,0.9683223601477674,0.9750308662225421,0.9915619946666666,0.0008013569107391119,0.9906369439999999,0.9920441119999999,7591.666666666667,13.316656236958787,7583.0,7607.0,4134.666666666667,26.576932353703526,4104.0,4151.0,0.5751535635592497,0.0042592870272302056,0.5712219812002892,0.5796783625730995,0.9512,0.0030199337741083055,0.948,0.954,1756.6666666666667,28.18391976523729,1725.0,1779.0,5865.333333333333,26.576932353703526,5849.0,5896.0
