cells,seed,m,cell,n_targets,n_anchors,rank,ridge_selected_relative_alpha,ridge_selected_absolute_alpha,ridge_cv_losses_json
16,23,65536,6,13,2576,288,0.0,0.0,"{""0.0"": 7.821899907795306e-17, ""1e-08"": 4.010559123124612e-15, ""1e-06"": 3.074133798558182e-14, ""0.0001"": 3.153419143411067e-11, ""0.01"": 8.20214355610376e-08, ""1.0"": 9.029879608249364e-05, ""100.0"": 0.0003553918876987476}"
16,23,65536,7,5,1693,288,0.0,0.0,"{""0.0"": 7.804532251511265e-17, ""1e-08"": 4.485206003354156e-15, ""1e-06"": 3.1194618236811095e-14, ""0.0001"": 4.137982965664057e-11, ""0.01"": 1.1130302990309108e-07, ""1.0"": 9.068956603553889e-05, ""100.0"": 0.0003421060549649355}"
16,23,65536,8,19,5514,288,0.0,0.0,"{""0.0"": 8.289275627063585e-17, ""1e-08"": 3.8123185049230875e-15, ""1e-06"": 2.7350989388778918e-14, ""0.0001"": 2.997888439582006e-11, ""0.01"": 7.12603701832622e-08, ""1.0"": 9.44111136420699e-05, ""100.0"": 0.0003885883843417126}"
16,23,65536,9,11,3537,288,0.0,0.0,"{""0.0"": 8.272922539972386e-17, ""1e-08"": 3.740354310784096e-15, ""1e-06"": 2.8350615019565057e-14, ""0.0001"": 3.090236470777735e-11, ""0.01"": 7.890701791156846e-08, ""1.0"": 9.17126055662477e-05, ""100.0"": 0.0003709050392872529}"
16,23,65536,10,7,2884,288,0.0,0.0,"{""0.0"": 6.949295154556421e-17, ""1e-08"": 4.296006966742676e-15, ""1e-06"": 2.9211965364517354e-14, ""0.0001"": 2.7444688469405258e-11, ""0.01"": 7.107189209575024e-08, ""1.0"": 8.6263315239039e-05, ""100.0"": 0.0003350545362294209}"
16,23,65536,11,9,2531,288,0.0,0.0,"{""0.0"": 7.696310131748951e-17, ""1e-08"": 3.356717372001293e-15, ""1e-06"": 2.364101218601488e-14, ""0.0001"": 3.031125244123278e-11, ""0.01"": 8.816674734900596e-08, ""1.0"": 8.885152560548326e-05, ""100.0"": 0.0003550316062132714}"
16,23,65536,12,18,4523,288,0.0,0.0,"{""0.0"": 7.984677359175709e-17, ""1e-08"": 3.670310551906938e-15, ""1e-06"": 2.387410506139859e-14, ""0.0001"": 2.8954961384508386e-11, ""0.01"": 7.593575787629245e-08, ""1.0"": 8.694658329347228e-05, ""100.0"": 0.00036568719154309547}"
16,23,65536,13,21,4762,288,0.0,0.0,"{""0.0"": 7.953492007887842e-17, ""1e-08"": 3.9746850147276316e-15, ""1e-06"": 2.5041340470754246e-14, ""0.0001"": 3.2503678987514615e-11, ""0.01"": 7.563867863314106e-08, ""1.0"": 8.92929506772183e-05, ""100.0"": 0.0003694043553683776}"
16,23,65536,14,33,7195,288,0.0,0.0,"{""0.0"": 8.288553659526357e-17, ""1e-08"": 3.819342568119539e-15, ""1e-06"": 2.5238012184582833e-14, ""0.0001"": 3.1611205681334174e-11, ""0.01"": 6.848723756335516e-08, ""1.0"": 9.323780287343014e-05, ""100.0"": 0.00038599517010854653}"
16,23,65536,15,10,4378,288,0.0,0.0,"{""0.0"": 8.285176026008e-17, ""1e-08"": 3.906437100713338e-15, ""1e-06"": 2.4987247792260596e-14, ""0.0001"": 3.216269320556638e-11, ""0.01"": 7.75807540522773e-08, ""1.0"": 9.160954508835913e-05, ""100.0"": 0.0003785572796583578}"
16,23,90000,0,11,5482,288,0.0,0.0,"{""0.0"": 7.969965975466948e-17, ""1e-08"": 3.839359409846075e-15, ""1e-06"": 2.6881066768000247e-14, ""0.0001"": 3.055159340689955e-11, ""0.01"": 7.054185990337054e-08, ""1.0"": 9.059746315705717e-05, ""100.0"": 0.000375163842848383}"
16,23,90000,1,21,4664,288,0.0,0.0,"{""0.0"": 7.98636530000265e-17, ""1e-08"": 3.6986966203171e-15, ""1e-06"": 2.7717762657345136e-14, ""0.0001"": 3.089823196685913e-11, ""0.01"": 7.198464726678988e-08, ""1.0"": 9.190787354823502e-05, ""100.0"": 0.0003721139216500438}"
16,23,90000,2,10,4939,288,0.0,0.0,"{""0.0"": 7.65206299403495e-17, ""1e-08"": 3.456022569210864e-15, ""1e-06"": 2.304660173266354e-14, ""0.0001"": 3.053168515496391e-11, ""0.01"": 7.428311065346174e-08, ""1.0"": 8.453955451903754e-05, ""100.0"": 0.0003571349914740822}"
16,23,90000,3,21,6726,288,0.0,0.0,"{""0.0"": 7.762364836371365e-17, ""1e-08"": 3.4016687048207153e-15, ""1e-06"": 2.4669820843669063e-14, ""0.0001"": 2.4524623886966167e-11, ""0.01"": 6.941201369798999e-08, ""1.0"": 8.666515174909285e-05, ""100.0"": 0.00036595445756374616}"
16,23,90000,4,27,5923,288,0.0,0.0,"{""0.0"": 7.965360582509149e-17, ""1e-08"": 3.7383211440781365e-15, ""1e-06"": 2.7184939569454897e-14, ""0.0001"": 2.8298004349392554e-11, ""0.01"": 6.800771875391695e-08, ""1.0"": 9.049158865088503e-05, ""100.0"": 0.0003726288762386576}"
16,23,90000,5,20,7831,288,0.0,0.0,"{""0.0"": 7.811016163521245e-17, ""1e-08"": 3.4971059357316516e-15, ""1e-06"": 2.5330422781665794e-14, ""0.0001"": 2.714411509463401e-11, ""0.01"": 6.355782315075659e-08, ""1.0"": 8.949230220607305e-05, ""100.0"": 0.0003715139808912788}"
16,23,90000,6,13,3541,288,0.0,0.0,"{""0.0"": 7.889559034026528e-17, ""1e-08"": 3.408316935360948e-15, ""1e-06"": 2.7926298616623257e-14, ""0.0001"": 2.6600582815657548e-11, ""0.01"": 7.12687618191921e-08, ""1.0"": 8.796918559125554e-05, ""100.0"": 0.00035557559353965114}"
16,23,90000,7,5,2338,288,0.0,0.0,"{""0.0"": 7.28496477976805e-17, ""1e-08"": 4.0826395154138535e-15, ""1e-06"": 2.900930558932738e-14, ""0.0001"": 3.465264911399903e-11, ""0.01"": 9.102282060742966e-08, ""1.0"": 8.72306019488041e-05, ""100.0"": 0.0003424608482089758}"
16,23,90000,8,19,7574,288,0.0,0.0,"{""0.0"": 8.260827694681291e-17, ""1e-08"": 3.566878554112357e-15, ""1e-06"": 2.6543138261233712e-14, ""0.0001"": 2.7976821130298434e-11, ""0.01"": 6.795481041784867e-08, ""1.0"": 9.335434461153846e-05, ""100.0"": 0.0003886007633163638}"
16,23,90000,9,11,4899,288,0.0,0.0,"{""0.0"": 7.936233456607823e-17, ""1e-08"": 3.856500496422231e-15, ""1e-06"": 2.944566267128663e-14, ""0.0001"": 2.774560414983682e-11, ""0.01"": 7.234928408138345e-08, ""1.0"": 8.998610169546016e-05, ""100.0"": 0.0003706161345003549}"
16,23,90000,10,7,3931,288,0.0,0.0,"{""0.0"": 6.946204107183851e-17, ""1e-08"": 4.019104680251797e-15, ""1e-06"": 2.7814356727319687e-14, ""0.0001"": 2.3806620567419127e-11, ""0.01"": 6.378379287089442e-08, ""1.0"": 8.445376923584772e-05, ""100.0"": 0.0003351058594676598}"
16,23,90000,11,9,3516,288,0.0,0.0,"{""0.0"": 7.804686070361211e-17, ""1e-08"": 3.2102277597912963e-15, ""1e-06"": 2.3517548084816122e-14, ""0.0001"": 2.667321630184613e-11, ""0.01"": 7.730586939718567e-08, ""1.0"": 8.658111208093944e-05, ""100.0"": 0.00035531781784621085}"
16,23,90000,12,18,6244,288,0.0,0.0,"{""0.0"": 7.925158315823765e-17, ""1e-08"": 3.5192491170477542e-15, ""1e-06"": 2.3156414971026285e-14, ""0.0001"": 2.795332876256328e-11, ""0.01"": 7.15303156464492e-08, ""1.0"": 8.603392288012397e-05, ""100.0"": 0.00036589252398519035}"
16,23,90000,13,21,6595,288,0.0,0.0,"{""0.0"": 8.001332799371402e-17, ""1e-08"": 3.796553962247112e-15, ""1e-06"": 2.4085435331866938e-14, ""0.0001"": 2.967734262786827e-11, ""0.01"": 7.040560702012692e-08, ""1.0"": 8.799940411864828e-05, ""100.0"": 0.0003698999153045918}"
16,23,90000,14,33,9792,288,0.0,0.0,"{""0.0"": 8.13938799812749e-17, ""1e-08"": 3.674442792345419e-15, ""1e-06"": 2.4496514695903653e-14, ""0.0001"": 3.00057851509803e-11, ""0.01"": 6.568254497062558e-08, ""1.0"": 9.223525249990448e-05, ""100.0"": 0.0003851750171127856}"
16,23,90000,15,10,6005,288,0.0,0.0,"{""0.0"": 8.139643648769224e-17, ""1e-08"": 3.754696072997937e-15, ""1e-06"": 2.468198111462158e-14, ""0.0001"": 2.986938955699498e-11, ""0.01"": 7.267996328051719e-08, ""1.0"": 9.025145388582962e-05, ""100.0"": 0.00037830346232569945}"
16,31,32,0,11,5,5,1e-06,1.1313560364410187e-07,"{""0.0"": 0.00030227869816678996, ""1e-08"": 0.00030227869699438767, ""1e-06"": 0.00030227869438634216, ""0.0001"": 0.0003022786974891796, ""0.01"": 0.00030227967682442953, ""1.0"": 0.0003050501679903606, ""100.0"": 0.00031465116962131975}"
16,31,32,1,21,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,2,10,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,3,21,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,4,27,3,3,0.0,0.0,"{""0.0"": 0.00037817773797030405, ""1e-08"": 0.00037817773874804055, ""1e-06"": 0.00037817773796936926, ""0.0001"": 0.0003781777395340553, ""0.01"": 0.00037817819116188196, ""1.0"": 0.00037948061446073145, ""100.0"": 0.00038409860201113716}"
16,31,32,5,20,5,5,1e-06,1.106379470583855e-07,"{""0.0"": 0.0004145957985744593, ""1e-08"": 0.00041459579830122425, ""1e-06"": 0.0004145957930408419, ""0.0001"": 0.0004145957975561119, ""0.01"": 0.0004145963537297867, ""1.0"": 0.0004159769207139092, ""100.0"": 0.0004200235219376294}"
16,31,32,6,13,0,0,,,{}
16,31,32,7,5,0,0,,,{}
16,31,32,8,19,0,0,,,{}
16,31,32,9,11,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,10,7,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,11,9,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,12,18,3,3,0.0001,1.1404706506014932e-05,"{""0.0"": 0.0003925942400508268, ""1e-08"": 0.00039259423972916297, ""1e-06"": 0.0003925942397687798, ""0.0001"": 0.0003925942376888093, ""0.01"": 0.0003925943954658921, ""1.0"": 0.00039300329015776853, ""100.0"": 0.0003942397540017729}"
16,31,32,13,21,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,32,14,33,4,4,0.0001,1.1568315676312183e-05,"{""0.0"": 0.00036860396950378455, ""1e-08"": 0.0003686039688783246, ""1e-06"": 0.0003686039707741172, ""0.0001"": 0.00036860396641456947, ""0.01"": 0.0003686039785748297, ""1.0"": 0.0003686360097673518, ""100.0"": 0.00036872503871817556}"
16,31,32,15,10,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,64,0,11,6,6,1e-08,1.0894579521941427e-09,"{""0.0"": 0.00030160100003214115, ""1e-08"": 0.00030160099951879234, ""1e-06"": 0.00030160100058565015, ""0.0001"": 0.00030160100073070264, ""0.01"": 0.0003016017273862459, ""1.0"": 0.0003035737474347521, ""100.0"": 0.00031005268091873986}"
16,31,64,1,21,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,64,2,10,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,64,3,21,5,5,0.0001,1.076184578164973e-05,"{""0.0"": 0.0003143414467717607, ""1e-08"": 0.00031434144761219876, ""1e-06"": 0.00031434145174033854, ""0.0001"": 0.00031434144644060876, ""0.01"": 0.00031434422531353534, ""1.0"": 0.0003222810968532324, ""100.0"": 0.00034970815718992563}"
16,31,64,4,27,3,3,0.0,0.0,"{""0.0"": 0.00037817773797030405, ""1e-08"": 0.00037817773874804055, ""1e-06"": 0.00037817773796936926, ""0.0001"": 0.0003781777395340553, ""0.01"": 0.00037817819116188196, ""1.0"": 0.00037948061446073145, ""100.0"": 0.00038409860201113716}"
16,31,64,5,20,8,8,1e-06,1.1316197615754842e-07,"{""0.0"": 0.00044441692066038554, ""1e-08"": 0.000444416920514144, ""1e-06"": 0.00044441692001045567, ""0.0001"": 0.0004444169203908876, ""0.01"": 0.0004444176827990806, ""1.0"": 0.00044637543971354703, ""100.0"": 0.000452447258112734}"
16,31,64,6,13,2,2,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,64,7,5,0,0,,,{}
16,31,64,8,19,3,3,1e-06,1.2352354803025688e-07,"{""0.0"": 0.00041871506743823377, ""1e-08"": 0.0004187150673636667, ""1e-06"": 0.00041871506175616773, ""0.0001"": 0.00041871506774100313, ""0.01"": 0.00041871557397081354, ""1.0"": 0.0004199469582984528, ""100.0"": 0.000423346751058046}"
16,31,64,9,11,6,6,0.0001,1.1770673446065812e-05,"{""0.0"": 0.0003890502525459622, ""1e-08"": 0.0003890502523921733, ""1e-06"": 0.0003890502533760944, ""0.0001"": 0.00038905024943119314, ""0.01"": 0.0003890512732869589, ""1.0"": 0.00039126511462996797, ""100.0"": 0.000396685848857937}"
16,31,64,10,7,3,3,1e-08,9.012690920131289e-10,"{""0.0"": 0.0003031008614315854, ""1e-08"": 0.00030310086129083016, ""1e-06"": 0.00030310086289685493, ""0.0001"": 0.00030310086397321566, ""0.01"": 0.00030310157646682356, ""1.0"": 0.00030483768833365507, ""100.0"": 0.00030974375095618116}"
16,31,64,11,9,3,3,1e-06,1.0071560984627007e-07,"{""0.0"": 0.0003517681567401183, ""1e-08"": 0.0003517681563442144, ""1e-06"": 0.0003517681555417627, ""0.0001"": 0.00035176815778224145, ""0.01"": 0.00035176838594478906, ""1.0"": 0.00035236398971166615, ""100.0"": 0.0003540880038188176}"
16,31,64,12,18,6,6,1e-06,1.1102743634676413e-07,"{""0.0"": 0.0003561955209563136, ""1e-08"": 0.0003561955199286792, ""1e-06"": 0.0003561955178410048, ""0.0001"": 0.00035619552211941895, ""0.01"": 0.0003561975040606545, ""1.0"": 0.00036010165128321083, ""100.0"": 0.0003684869275686323}"
16,31,64,13,21,7,7,0.0001,1.0824470732056198e-05,"{""0.0"": 0.000384812362502775, ""1e-08"": 0.00038481236288640235, ""1e-06"": 0.00038481236385361575, ""0.0001"": 0.00038481235862581053, ""0.01"": 0.0003848133442088339, ""1.0"": 0.0003872496964704396, ""100.0"": 0.00039444569861701563}"
16,31,64,14,33,5,5,1e-06,1.1733714398778909e-07,"{""0.0"": 0.00036727112726774345, ""1e-08"": 0.00036727112724165836, ""1e-06"": 0.00036727112673832655, ""0.0001"": 0.0003672711274335184, ""0.01"": 0.0003672713044926751, ""1.0"": 0.0003676643245540666, ""100.0"": 0.00036870019572385104}"
16,31,64,15,10,4,4,1e-08,1.1272953271695407e-09,"{""0.0"": 0.00036923277857849594, ""1e-08"": 0.00036923277727508565, ""1e-06"": 0.000369232780000862, ""0.0001"": 0.0003692327790302272, ""0.01"": 0.00036923284500120154, ""1.0"": 0.0003694108253703635, ""100.0"": 0.00037000964876319456}"
16,31,128,0,11,9,9,1e-06,1.1201149788319882e-07,"{""0.0"": 0.0003008169795791, ""1e-08"": 0.0003008169797947284, ""1e-06"": 0.0003008169770481122, ""0.0001"": 0.00030081697945016407, ""0.01"": 0.0003008178230231778, ""1.0"": 0.00030296710535063703, ""100.0"": 0.0003100305010669261}"
16,31,128,1,21,8,8,0.0001,1.0208422898724626e-05,"{""0.0"": 0.00036471719251810066, ""1e-08"": 0.0003647171940235235, ""1e-06"": 0.0003647171926552406, ""0.0001"": 0.0003647171923065191, ""0.01"": 0.0003647187310601509, ""1.0"": 0.0003681864622825761, ""100.0"": 0.0003774731478046568}"
16,31,128,2,10,3,3,0.0,0.0,"{""0.0"": 0.0004202275945809541, ""1e-08"": 0.0004202275947060671, ""1e-06"": 0.0004202275961519379, ""0.0001"": 0.00042022759599850816, ""0.01"": 0.00042022786290502897, ""1.0"": 0.0004208746937616687, ""100.0"": 0.00042265902496237324}"
16,31,128,3,21,9,9,1e-06,1.0900141838174076e-07,"{""0.0"": 0.00031697688149878695, ""1e-08"": 0.00031697688224683294, ""1e-06"": 0.0003169768791441033, ""0.0001"": 0.00031697688217743305, ""0.01"": 0.0003169803960801845, ""1.0"": 0.0003247164055371872, ""100.0"": 0.00034542056727519127}"
16,31,128,4,27,10,10,0.0001,1.1352824456388992e-05,"{""0.0"": 0.000402322610511121, ""1e-08"": 0.0004023226099446364, ""1e-06"": 0.00040232261301143826, ""0.0001"": 0.00040232260787137996, ""0.01"": 0.0004023239667347293, ""1.0"": 0.0004054043952179591, ""100.0"": 0.0004139168315426054}"
16,31,128,5,20,14,14,1e-06,1.126080083297772e-07,"{""0.0"": 0.00041509189133327593, ""1e-08"": 0.0004150918906847771, ""1e-06"": 0.00041509188731024153, ""0.0001"": 0.00041509188798271766, ""0.01"": 0.0004150941690441137, ""1.0"": 0.0004199134366524383, ""100.0"": 0.00043211508387729726}"
16,31,128,6,13,3,3,1e-06,9.334158566500082e-08,"{""0.0"": 0.00030116122415134303, ""1e-08"": 0.0003011612238391332, ""1e-06"": 0.00030116122114816113, ""0.0001"": 0.00030116122543354687, ""0.01"": 0.00030116123257036356, ""1.0"": 0.0003011858508626733, ""100.0"": 0.0003012451718972638}"
16,31,128,7,5,1,1,0.0,0.0,"{""0.0"": NaN, ""1e-08"": NaN, ""1e-06"": NaN, ""0.0001"": NaN, ""0.01"": NaN, ""1.0"": NaN, ""100.0"": NaN}"
16,31,128,8,19,7,7,1e-06,1.1967789720048787e-07,"{""0.0"": 0.0003860195159557537, ""1e-08"": 0.0003860195134525527, ""1e-06"": 0.0003860195098993262, ""0.0001"": 0.0003860195102614545, ""0.01"": 0.00038602157891022435, ""1.0"": 0.00039111187500472653, ""100.0"": 0.00040552864947028246}"
16,31,128,9,11,12,12,1e-08,1.1715849328530924e-09,"{""0.0"": 0.0004199066064814121, ""1e-08"": 0.00041990660515059977, ""1e-06"": 0.00041990660744944475, ""0.0001"": 0.00041990660675668217, ""0.01"": 0.00041990835132194965, ""1.0"": 0.0004239401001609367, ""100.0"": 0.00043564698282290003}"
16,31,128,10,7,4,4,1e-06,9.081216430343872e-08,"{""0.0"": 0.0003030714510974909, ""1e-08"": 0.00030307144933787764, ""1e-06"": 0.00030307144854910717, ""0.0001"": 0.0003030714530612027, ""0.01"": 0.00030307218682223947, ""1.0"": 0.0003048400133248723, ""100.0"": 0.0003097448085997895}"
16,31,128,11,9,8,8,0.0,0.0,"{""0.0"": 0.0003387351460752638, ""1e-08"": 0.00033873514627966926, ""1e-06"": 0.0003387351474621912, ""0.0001"": 0.000338735150456267, ""0.01"": 0.00033873636393331135, ""1.0"": 0.00034145467672552863, ""100.0"": 0.00034838632604770176}"
16,31,128,12,18,8,8,1e-08,1.1067569255186235e-09,"{""0.0"": 0.00035377771538730636, ""1e-08"": 0.00035377771457438485, ""1e-06"": 0.00035377771736929575, ""0.0001"": 0.0003537777184546576, ""0.01"": 0.00035377986656721445, ""1.0"": 0.00035821791411655727, ""100.0"": 0.00036843477093214034}"
16,31,128,13,21,13,13,1e-06,1.0400945543060934e-07,"{""0.0"": 0.00035563166825165575, ""1e-08"": 0.0003556316689256523, ""1e-06"": 0.00035563166704489325, ""0.0001"": 0.0003556316698222491, ""0.01"": 0.0003556329482893955, ""1.0"": 0.0003588887931976051, ""100.0"": 0.0003690445882535388}"
16,31,128,14,33,12,12,0.0001,1.1256245285267448e-05,"{""0.0"": 0.0003540644235766821, ""1e-08"": 0.00035406442432794015, ""1e-06"": 0.0003540644226152236, ""0.0001"": 0.00035406442253871606, ""0.01"": 0.00035406594784331786, ""1.0"": 0.0003572371696167093, ""100.0"": 0.000365066592040026}"
16,31,128,15,10,7,7,1e-06,1.122983058429396e-07,"{""0.0"": 0.0003808353940491683, ""1e-08"": 0.0003808353936035527, ""1e-06"": 0.0003808353870724026, ""0.0001"": 0.00038083538931497294, ""0.01"": 0.000380835941314131, ""1.0"": 0.00038226690964807835, ""100.0"": 0.0003868097229253597}"
16,31,256,0,11,16,16,0.0,0.0,"{""0.0"": 0.00028772506831637406, ""1e-08"": 0.00028772506931246805, ""1e-06"": 0.00028772507053377144, ""0.0001"": 0.00028772506979574526, ""0.01"": 0.0002877275751910164, ""1.0"": 0.0002931165834651107, ""100.0"": 0.00030772988112843114}"
16,31,256,1,21,13,13,0.0001,1.0504106451904012e-05,"{""0.0"": 0.0003458055632836811, ""1e-08"": 0.00034580556309457555, ""1e-06"": 0.00034580556351357166, ""0.0001"": 0.000345805561257803, ""0.01"": 0.0003458075931279662, ""1.0"": 0.0003503917153337592, ""100.0"": 0.0003637053610013342}"
16,31,256,2,10,18,18,0.0,0.0,"{""0.0"": 0.0003579006381300711, ""1e-08"": 0.0003579006388283242, ""1e-06"": 0.0003579006388106092, ""0.0001"": 0.00035790064064635603, ""0.01"": 0.0003579036730427102, ""1.0"": 0.00036494011473738367, ""100.0"": 0.000386404586574084}"
16,31,256,3,21,14,14,0.0001,1.070017432691109e-05,"{""0.0"": 0.00031050607826833647, ""1e-08"": 0.00031050607757781196, ""1e-06"": 0.00031050607783808954, ""0.0001"": 0.00031050607714872474, ""0.01"": 0.0003105090020293323, ""1.0"": 0.0003172675773416018, ""100.0"": 0.0003368255621388684}"
16,31,256,4,27,16,16,1e-06,1.1451590621646298e-07,"{""0.0"": 0.00039642392172459543, ""1e-08"": 0.00039642392176254896, ""1e-06"": 0.00039642391870756366, ""0.0001"": 0.0003964239221062159, ""0.01"": 0.00039642621185026564, ""1.0"": 0.0004016537899939944, ""100.0"": 0.0004166504898967675}"
16,31,256,5,20,32,32,1e-08,1.108229866180597e-09,"{""0.0"": 0.0003797980861408909, ""1e-08"": 0.0003797980854166054, ""1e-06"": 0.00037979808614022027, ""0.0001"": 0.00037979808569077553, ""0.01"": 0.00037980300657445995, ""1.0"": 0.0003900354334914716, ""100.0"": 0.0004177739985221333}"
16,31,256,6,13,9,9,0.0,0.0,"{""0.0"": 0.0003105330882398096, ""1e-08"": 0.00031053308909943594, ""1e-06"": 0.00031053308882212824, ""0.0001"": 0.0003105330922809884, ""0.01"": 0.0003105340282679456, ""1.0"": 0.00031279563268467016, ""100.0"": 0.000319324435677806}"
16,31,256,7,5,3,3,1e-08,9.721688493474974e-10,"{""0.0"": 0.0003763025861050186, ""1e-08"": 0.00037630258432705285, ""1e-06"": 0.00037630258616480817, ""0.0001"": 0.0003763025866911132, ""0.01"": 0.00037630290602784337, ""1.0"": 0.00037696486133154155, ""100.0"": 0.0003785508494970705}"
16,31,256,8,19,15,15,1e-06,1.208400268532687e-07,"{""0.0"": 0.00039807275365282593, ""1e-08"": 0.00039807275233887286, ""1e-06"": 0.00039807275184783195, ""0.0001"": 0.0003980727546649457, ""0.01"": 0.00039807611292640995, ""1.0"": 0.0004064116148023479, ""100.0"": 0.00043103468330314346}"
16,31,256,9,11,16,16,0.0001,1.141071752642294e-05,"{""0.0"": 0.0003992268003013858, ""1e-08"": 0.00039922680132405255, ""1e-06"": 0.000399226798742144, ""0.0001"": 0.0003992267964277498, ""0.01"": 0.000399228977496193, ""1.0"": 0.0004041945806553468, ""100.0"": 0.0004184070749592134}"
16,31,256,10,7,11,11,0.0,0.0,"{""0.0"": 0.00029801673442578897, ""1e-08"": 0.0002980167351281484, ""1e-06"": 0.0002980167353939319, ""0.0001"": 0.0002980167383393607, ""0.01"": 0.0002980179100894964, ""1.0"": 0.0003010564006093649, ""100.0"": 0.00031067799805738623}"
16,31,256,11,9,13,13,1e-08,1.0328355186464724e-09,"{""0.0"": 0.000331970343574832, ""1e-08"": 0.0003319703422173336, ""1e-06"": 0.00033197034291342813, ""0.0001"": 0.0003319703428522026, ""0.01"": 0.00033197211395960487, ""1.0"": 0.00033575997832618665, ""100.0"": 0.0003458583693747508}"
16,31,256,12,18,19,19,0.0001,1.0692007760507593e-05,"{""0.0"": 0.00033843717716325555, ""1e-08"": 0.00033843717696551676, ""1e-06"": 0.00033843717669084894, ""0.0001"": 0.0003384371754509271, ""0.01"": 0.00033844008069551355, ""1.0"": 0.00034443434957458284, ""100.0"": 0.00036107554600655977}"
